phoneno,age,gender,zipcode,calls,sms,mms,charges,coverage,complaint,sim,phone,prepost,churn
1876,2,Male,94542,170,35,11,750,0,2,Single Sim,Andoid,Postpaid,0
5559,1,Female,91791,40,28,2,130,0,4,Single Sim,Andoid,Prepaid,0
3389,3,Male,90095,60,38,14,540,3,2,Single Sim,Andoid,Prepaid,0
3811,2,Female,94546,100,44,17,220,2,3,Single Sim,Andoid,Postpaid,0
8601,1,Female,95053,280,45,20,1980,0,2,Single Sim,Andoid,Postpaid,0
1086,1,Female,92521,20,46,20,180,0,1,Single Sim,Andoid,Postpaid,0
8743,1,Female,92780,70,57,32,740,0,4,Single Sim,Andoid,Prepaid,0
6440,3,Male,94539,20,40,14,610,0,4,Single Sim,Andoid,Postpaid,0
6309,1,Male,94115,180,38,12,640,0,2,Single Sim,Andoid,Prepaid,0
8956,2,Female,92705,30,39,14,100,0,2,Dual Sim,Andoid,Prepaid,0
5148,2,Female,92152,180,23,-2,820,0,2,Dual Sim,Andoid,Prepaid,0
2354,2,Female,94025,270,47,22,610,2,3,Single Sim,Andoid,Postpaid,0
1891,1,Male,94302,250,32,7,830,2,2,Dual Sim,Andoid,Postpaid,0
1163,3,Male,93711,260,30,5,730,0,3,Single Sim,Andoid,Postpaid,0
2191,1,Male,95060,40,54,30,220,1,2,Single Sim,Andoid,Postpaid,0
6858,2,Male,95039,180,25,0,910,4,2,Single Sim,Andoid,Prepaid,0
2070,3,Female,95354,220,60,34,650,1,3,Dual Sim,IOS,Prepaid,0
7256,1,Male,91711,50,61,36,130,0,3,Single Sim,Andoid,Postpaid,0
8381,1,Male,93555,460,36,11,1030,3,1,Single Sim,Andoid,Postpaid,0
4948,1,Male,92130,30,52,26,950,0,1,Single Sim,Andoid,Postpaid,0
7634,1,Female,94303,100,33,7,310,0,4,Single Sim,Andoid,Postpaid,0
9909,1,Male,90405,60,57,31,1310,0,3,Single Sim,Andoid,Postpaid,1
2582,3,Female,95051,110,34,8,1750,0,4,Dual Sim,IOS,Postpaid,1
6928,1,Male,91105,10,50,24,380,0,4,Single Sim,Andoid,Postpaid,0
7451,1,Male,91711,100,43,18,1040,0,3,Single Sim,Andoid,Postpaid,0
1269,3,Male,94305,330,34,10,1140,0,3,Single Sim,Andoid,Prepaid,1
9621,2,Male,91910,170,26,1,380,0,4,Single Sim,Andoid,Postpaid,0
7880,3,Female,94024,130,26,0,300,0,4,Single Sim,Andoid,Postpaid,0
7361,3,Male,95616,10,48,22,190,2,2,Single Sim,Andoid,Prepaid,0
5417,1,Female,95192,100,49,25,250,0,4,Single Sim,Andoid,Postpaid,0
7643,3,Male,90027,500,47,22,1240,0,4,Single Sim,Andoid,Prepaid,1
3874,1,Male,94110,50,43,19,200,0,3,Single Sim,Andoid,Prepaid,0
9680,3,Male,90275,100,40,15,830,0,1,Single Sim,Andoid,Prepaid,0
8524,2,Female,94111,30,31,5,180,0,4,Single Sim,Andoid,Prepaid,0
8235,3,Female,94305,300,27,1,990,2,1,Single Sim,Andoid,Prepaid,1
8592,2,Male,92626,30,55,29,620,0,3,Single Sim,Andoid,Postpaid,0
8942,2,Male,92647,10,54,30,240,0,1,Single Sim,Andoid,Prepaid,0
6947,1,Male,94720,100,23,-1,130,1,4,Single Sim,Andoid,Postpaid,0
4917,3,Male,90095,80,54,28,640,0,2,Dual Sim,Andoid,Postpaid,0
1646,1,Male,92831,267,57,33,620,3,3,Single Sim,Andoid,Prepaid,0
1630,2,Female,94304,470,41,15,1580,0,1,Dual Sim,IOS,Prepaid,1
5269,1,Male,94024,540,28,4,880,0,1,Single Sim,Andoid,Postpaid,0
6376,1,Male,94109,80,33,7,280,0,4,Single Sim,Andoid,Postpaid,0
2784,3,Male,94132,100,51,27,520,0,2,Single Sim,Andoid,Prepaid,0
7591,1,Female,95136,0,28,4,820,0,4,Single Sim,Andoid,Postpaid,0
5591,1,Female,91711,690,63,37,1400,1,2,Single Sim,Andoid,Prepaid,0
3590,2,Female,90028,80,29,4,800,0,1,Single Sim,Andoid,Postpaid,0
7393,2,Female,94720,120,62,38,580,3,4,Single Sim,Andoid,Prepaid,0
3734,1,Male,94701,170,51,25,1800,0,1,Single Sim,Andoid,Postpaid,0
3426,2,Male,94608,160,52,28,550,3,1,Single Sim,Andoid,Prepaid,0
8269,2,Male,94110,267,43,16,650,1,3,Single Sim,Andoid,Prepaid,0
2207,2,Male,91910,233,39,12,620,0,3,Single Sim,Andoid,Prepaid,0
6494,1,Male,95670,30,35,9,230,0,4,Single Sim,Andoid,Prepaid,0
4291,1,Male,94309,170,34,10,350,0,1,Single Sim,Andoid,Postpaid,0
7632,2,Female,94701,20,49,24,350,0,4,Single Sim,Andoid,Prepaid,0
7558,1,Male,92009,40,43,18,740,0,4,Single Sim,Andoid,Prepaid,0
1716,1,Male,91330,40,48,24,140,0,3,Single Sim,Andoid,Postpaid,0
1660,3,Female,91007,150,30,4,830,2,2,Single Sim,Andoid,Prepaid,0
1571,3,Male,95814,190,46,21,710,0,4,Single Sim,Andoid,Prepaid,0
2730,1,Male,90245,70,43,17,530,2,2,Dual Sim,Andoid,Postpaid,0
8549,1,Male,92121,60,27,3,1030,1,2,Single Sim,Andoid,Prepaid,0
8623,1,Male,95827,170,39,15,1090,0,1,Single Sim,Andoid,Postpaid,0
5618,2,Male,94304,190,58,33,600,1,2,Dual Sim,Andoid,Postpaid,0
4432,2,Male,94542,67,44,17,120,0,3,Single Sim,Andoid,Postpaid,0
2236,1,Male,92354,800,39,15,1410,0,2,Single Sim,Andoid,Postpaid,0
1668,1,Male,92843,380,35,10,1280,0,1,Single Sim,Andoid,Postpaid,0
7055,1,Male,95192,100,41,16,980,3,3,Single Sim,Andoid,Prepaid,0
1655,3,Male,94035,50,43,18,410,0,1,Single Sim,Andoid,Prepaid,0
5948,3,Female,90717,450,55,25,900,0,2,Single Sim,Andoid,Prepaid,0
9499,1,Male,92675,30,32,6,310,0,1,Single Sim,Andoid,Prepaid,0
2982,3,Male,91335,300,56,26,740,0,1,Single Sim,Andoid,Prepaid,0
2042,3,Female,93101,180,30,5,830,0,4,Single Sim,Andoid,Prepaid,0
3855,3,Male,94005,50,65,39,350,0,1,Single Sim,Andoid,Prepaid,0
5531,1,Female,95616,400,31,7,1400,0,1,Single Sim,Andoid,Prepaid,0
5611,3,Male,90019,50,41,15,650,0,3,Single Sim,Andoid,Prepaid,0
2161,1,Male,90007,140,55,29,350,0,3,Single Sim,Andoid,Prepaid,0
3399,3,Female,94043,180,37,7,730,0,4,Single Sim,Andoid,Postpaid,0
2449,2,Male,93555,150,34,10,290,0,1,Single Sim,Andoid,Postpaid,0
6585,2,Female,92122,200,34,9,550,2,4,Single Sim,Andoid,Prepaid,0
1852,2,Male,95521,70,33,9,200,0,4,Single Sim,Andoid,Postpaid,0
7443,2,Male,92122,280,48,23,700,0,1,Single Sim,Andoid,Prepaid,0
5675,1,Male,92121,20,28,3,810,0,4,Single Sim,Andoid,Prepaid,0
5593,1,Male,92173,30,30,4,250,0,2,Dual Sim,Andoid,Postpaid,0
8817,1,Male,92677,750,44,20,1190,3,2,Single Sim,Andoid,Postpaid,0
7981,2,Male,90095,170,61,35,490,2,4,Single Sim,Andoid,Prepaid,0
4795,1,Female,92407,140,59,33,380,0,1,Single Sim,Andoid,Postpaid,0
7500,3,Female,91103,150,33,7,800,0,2,Single Sim,Andoid,Postpaid,0
5638,1,Female,93407,430,56,32,840,0,1,Single Sim,Andoid,Postpaid,0
8595,2,Male,95032,160,53,29,610,0,4,Single Sim,Andoid,Postpaid,0
4842,2,Female,91355,150,42,16,1730,4,2,Single Sim,IOS,Postpaid,1
2654,1,Male,94301,250,43,19,600,0,2,Dual Sim,Andoid,Prepaid,0
1510,3,Male,90277,450,35,9,830,0,2,Single Sim,Andoid,Postpaid,0
7608,2,Male,92697,280,61,35,590,0,1,Single Sim,Andoid,Prepaid,0
1170,3,Male,90212,200,39,9,320,2,3,Single Sim,Andoid,Postpaid,0
3924,3,Male,91775,10,61,37,330,0,3,Single Sim,Andoid,Postpaid,0
4320,3,Male,90630,20,40,15,190,0,4,Single Sim,Andoid,Postpaid,0
3291,1,Male,95014,30,34,8,140,0,4,Single Sim,Andoid,Prepaid,0
6435,1,Female,93022,410,65,39,940,2,4,Single Sim,IOS,Postpaid,1
7565,1,Male,94122,610,40,16,1540,4,2,Single Sim,Andoid,Postpaid,0
2391,2,Male,92346,200,39,15,330,0,1,Single Sim,Andoid,Prepaid,0
4616,3,Male,93302,20,61,35,280,2,2,Single Sim,Andoid,Postpaid,0
4574,1,Male,93407,180,40,16,440,0,1,Dual Sim,Andoid,Postpaid,0
3893,3,Male,93107,80,49,23,810,0,2,Single Sim,Andoid,Prepaid,0
1030,3,Male,95126,50,43,18,290,0,1,Single Sim,Andoid,Postpaid,0
2118,3,Male,94025,30,45,21,580,0,3,Dual Sim,Andoid,Postpaid,0
8285,2,Female,95064,90,52,28,380,0,4,Single Sim,Andoid,Prepaid,0
1014,1,Female,93943,150,32,8,820,0,3,Single Sim,Andoid,Postpaid,0
3178,3,Male,94720,40,31,7,180,0,1,Single Sim,Andoid,Postpaid,0
8761,2,Female,94305,170,27,2,450,0,2,Single Sim,Andoid,Prepaid,0
6195,1,Male,92507,340,33,9,640,0,4,Single Sim,Andoid,Prepaid,0
3438,1,Female,94708,240,65,40,480,0,3,Single Sim,Andoid,Prepaid,0
8000,3,Male,90717,30,62,37,240,0,1,Dual Sim,Andoid,Postpaid,0
5924,3,Male,92093,200,55,25,650,0,4,Single Sim,Andoid,Postpaid,0
5263,1,Male,95037,0,46,20,1110,4,1,Single Sim,Andoid,Prepaid,0
3299,2,Male,91107,60,37,12,1140,0,3,Single Sim,Andoid,Postpaid,0
9233,3,Male,91711,160,60,35,390,0,2,Single Sim,Andoid,Postpaid,0
8748,3,Female,94112,75,44,14,190,0,1,Single Sim,Andoid,Prepaid,0
4512,2,Female,94085,10,35,9,220,0,3,Single Sim,IOS,Postpaid,0
3373,2,Male,94928,110,52,28,490,0,4,Single Sim,Andoid,Postpaid,0
8018,1,Male,90095,30,30,4,400,0,1,Single Sim,Andoid,Postpaid,0
8649,1,Male,93407,160,62,36,630,2,1,Single Sim,Andoid,Postpaid,0
3151,1,Male,94305,280,41,15,550,0,1,Single Sim,Andoid,Prepaid,0
3148,2,Male,92096,200,38,14,330,0,1,Single Sim,Andoid,Postpaid,0
1627,3,Male,92054,150,52,26,310,0,4,Single Sim,Andoid,Postpaid,0
7103,1,Male,92624,20,48,24,240,0,4,Single Sim,Andoid,Postpaid,0
9850,3,Female,90009,360,47,22,810,0,4,Single Sim,Andoid,Postpaid,0
7713,2,Male,95422,80,41,17,810,3,1,Single Sim,Andoid,Postpaid,0
9504,1,Female,95032,330,44,20,1130,0,2,Single Sim,Andoid,Postpaid,0
4942,1,Male,92037,330,31,6,920,0,2,Single Sim,Andoid,Prepaid,0
3965,1,Male,92806,120,50,25,810,0,1,Single Sim,Andoid,Prepaid,0
2432,3,Female,90212,120,36,11,1010,0,3,Dual Sim,Andoid,Prepaid,0
2861,2,Female,90720,300,52,26,780,0,3,Single Sim,Andoid,Prepaid,0
1985,3,Male,92521,0,62,38,780,0,2,Single Sim,Andoid,Postpaid,0
6537,2,Female,94025,150,55,30,350,2,1,Single Sim,Andoid,Prepaid,0
6231,3,Male,93907,30,61,37,90,0,2,Single Sim,Andoid,Postpaid,0
5284,2,Female,95741,200,34,7,820,0,4,Single Sim,Andoid,Postpaid,0
6868,3,Male,94305,250,34,9,410,0,1,Single Sim,Andoid,Prepaid,0
4210,3,Male,92407,180,59,35,840,0,1,Single Sim,Andoid,Postpaid,0
1561,2,Male,91910,220,41,17,420,2,4,Dual Sim,Andoid,Postpaid,0
7703,1,Female,92251,230,33,8,540,0,3,Single Sim,Andoid,Prepaid,0
2684,3,Male,95821,0,55,30,840,0,2,Single Sim,Andoid,Prepaid,0
7031,1,Male,91103,380,64,40,1310,0,1,Single Sim,Andoid,Prepaid,0
2800,3,Male,90024,380,44,19,850,0,2,Single Sim,Andoid,Postpaid,0
3343,1,Male,92093,340,32,8,840,0,4,Single Sim,Andoid,Postpaid,0
5054,3,Male,95616,240,67,41,1140,0,4,Single Sim,Andoid,Postpaid,0
1205,3,Male,94612,50,40,14,610,0,3,Single Sim,Andoid,Postpaid,0
8522,3,Female,92821,220,57,31,390,0,1,Single Sim,Andoid,Postpaid,0
1507,1,Male,95818,100,59,35,210,2,2,Single Sim,Andoid,Postpaid,0
7342,3,Male,91423,540,43,17,1110,0,4,Single Sim,Andoid,Postpaid,1
2845,1,Male,94305,280,58,34,680,2,2,Single Sim,Andoid,Prepaid,0
3788,2,Male,94609,360,50,23,1790,0,4,Single Sim,Andoid,Postpaid,1
6824,2,Female,90291,410,52,27,930,0,4,Single Sim,Andoid,Prepaid,1
7480,1,Male,92121,180,35,9,850,0,2,Single Sim,Andoid,Prepaid,0
1029,1,Male,90095,410,40,15,1800,0,1,Single Sim,Andoid,Prepaid,0
3768,3,Male,92123,150,31,5,1100,0,2,Single Sim,Andoid,Postpaid,0
8024,1,Male,95134,120,32,8,650,3,1,Single Sim,Andoid,Postpaid,0
1853,3,Male,92123,390,55,31,1590,0,1,Single Sim,Andoid,Prepaid,1
4755,1,Male,92121,320,43,19,810,0,2,Single Sim,Andoid,Postpaid,0
4709,1,Male,94571,380,31,6,1320,0,1,Single Sim,Andoid,Postpaid,0
2881,2,Male,94901,200,26,-1,440,0,1,Single Sim,Andoid,Prepaid,0
3724,1,Male,90277,260,58,33,980,0,1,Single Sim,Andoid,Prepaid,0
5350,2,Female,95014,150,51,25,620,0,2,Single Sim,Andoid,Postpaid,0
1216,1,Male,95054,470,45,21,910,0,1,Single Sim,Andoid,Postpaid,0
6383,2,Male,92152,70,56,30,290,1,4,Single Sim,Andoid,Postpaid,0
8524,3,Female,95819,210,25,-1,1010,0,4,Single Sim,Andoid,Prepaid,0
7159,2,Male,91706,70,38,13,650,0,3,Single Sim,Andoid,Postpaid,0
1199,2,Female,95020,280,62,36,580,0,1,Single Sim,Andoid,Prepaid,0
4990,3,Male,90747,80,39,13,320,0,2,Single Sim,Andoid,Postpaid,0
5838,1,Male,94122,50,56,30,1400,3,4,Single Sim,Andoid,Prepaid,1
4587,1,Female,94303,30,50,25,440,2,1,Single Sim,Andoid,Postpaid,0
1798,3,Male,92038,10,52,27,1130,0,1,Single Sim,Andoid,Prepaid,0
9888,2,Male,94998,130,53,28,380,0,1,Single Sim,Andoid,Postpaid,0
2730,1,Male,95616,40,25,-1,130,0,4,Dual Sim,Andoid,Prepaid,0
6903,1,Male,94939,250,44,20,620,0,2,Dual Sim,Andoid,Postpaid,0
4114,3,Male,93611,200,42,12,290,0,3,Single Sim,Andoid,Prepaid,0
6862,2,Male,94960,400,42,16,1410,0,3,Single Sim,Andoid,Prepaid,1
8444,2,Male,94080,440,63,37,1320,0,1,Single Sim,Andoid,Postpaid,1
5491,3,Female,93407,30,57,32,230,0,1,Single Sim,Andoid,Postpaid,0
8270,1,Male,94110,30,56,32,110,1,2,Single Sim,Andoid,Prepaid,0
4934,2,Male,92192,190,60,34,900,0,4,Single Sim,Andoid,Postpaid,0
4571,2,Male,92354,190,62,38,430,0,1,Single Sim,Andoid,Postpaid,0
7263,1,Female,90086,260,48,22,590,0,4,Single Sim,Andoid,Postpaid,0
1279,3,Male,94501,80,37,11,280,0,2,Single Sim,Andoid,Prepaid,0
4776,2,Female,94539,70,55,29,280,1,2,Single Sim,Andoid,Postpaid,0
2753,1,Male,95120,100,42,17,1080,4,3,Single Sim,Andoid,Postpaid,0
9378,3,Male,95616,280,39,13,780,0,1,Single Sim,Andoid,Prepaid,0
9436,1,Male,90840,240,47,22,650,0,1,Single Sim,Andoid,Postpaid,0
1523,1,Male,92038,100,34,10,250,0,4,Single Sim,Andoid,Postpaid,0
8357,3,Female,92120,380,48,23,1080,0,2,Single Sim,Andoid,Prepaid,0
2104,2,Male,94611,20,52,27,430,0,4,Single Sim,Andoid,Postpaid,0
1914,2,Female,94720,100,53,29,950,0,4,Single Sim,Andoid,Postpaid,0
9061,1,Male,95819,30,49,25,240,0,1,Single Sim,Andoid,Prepaid,0
6700,1,Male,94550,880,47,22,1900,0,2,Single Sim,Andoid,Prepaid,0
9867,3,Male,91950,90,48,24,240,0,1,Single Sim,Andoid,Prepaid,0
3260,1,Male,90073,170,38,13,410,0,4,Single Sim,Andoid,Postpaid,0
4775,1,Male,94720,110,48,22,800,0,3,Single Sim,Andoid,Prepaid,0
7728,3,Male,94501,200,56,26,630,0,3,Single Sim,Andoid,Postpaid,0
4592,3,Male,90035,200,65,41,790,0,3,Single Sim,Andoid,Prepaid,0
9515,1,Male,90089,320,46,20,1050,0,4,Single Sim,Andoid,Prepaid,1
7726,3,Female,95136,200,60,35,1530,0,3,Single Sim,Andoid,Prepaid,1
2755,1,Female,92104,60,50,25,1140,0,1,Single Sim,Andoid,Prepaid,0
1961,1,Male,94521,520,41,15,1200,0,1,Single Sim,Andoid,Postpaid,0
2908,3,Female,92008,400,41,16,1040,0,1,Single Sim,IOS,Postpaid,0
9997,1,Male,92110,130,60,35,200,0,1,Single Sim,Andoid,Postpaid,0
8962,1,Male,91401,140,57,31,410,0,1,Dual Sim,Andoid,Postpaid,0
5854,1,Male,93302,130,48,23,350,0,2,Single Sim,Andoid,Prepaid,0
3272,2,Male,91006,290,53,27,1740,0,1,Single Sim,Andoid,Postpaid,1
9129,3,Female,93407,130,42,18,1640,0,1,Dual Sim,IOS,Postpaid,1
7406,1,Male,90230,10,45,20,220,0,1,Single Sim,Andoid,Prepaid,0
7598,1,Female,94123,380,35,10,1320,1,1,Single Sim,Andoid,Prepaid,0
9685,3,Male,95054,110,34,9,320,0,4,Single Sim,Andoid,Postpaid,0
1651,3,Female,94607,10,67,42,210,0,3,Single Sim,Andoid,Prepaid,0
4146,2,Female,94402,167,36,9,490,0,2,Single Sim,Andoid,Prepaid,0
8827,2,Male,91711,10,37,13,790,3,4,Single Sim,Andoid,Postpaid,0
8131,3,Male,94720,80,40,14,300,1,2,Single Sim,Andoid,Prepaid,0
9760,1,Male,92069,780,35,10,1180,4,2,Single Sim,Andoid,Prepaid,0
4791,3,Male,94305,70,60,34,110,0,4,Single Sim,Andoid,Postpaid,0
5209,3,Male,92008,200,59,29,610,0,3,Single Sim,Andoid,Postpaid,0
4424,2,Male,92037,120,35,9,430,0,4,Dual Sim,Andoid,Postpaid,0
2289,3,Male,95135,510,27,1,1410,4,4,Single Sim,Andoid,Prepaid,1
7223,3,Male,94104,180,29,3,540,0,4,Single Sim,Andoid,Prepaid,0
4803,1,Male,91125,30,35,9,330,0,2,Dual Sim,Andoid,Postpaid,0
8244,3,Female,91330,120,38,13,840,2,3,Single Sim,Andoid,Postpaid,0
9213,3,Male,94801,100,62,37,1250,0,1,Single Sim,Andoid,Postpaid,1
8625,1,Female,90639,340,43,19,1100,0,1,Single Sim,Andoid,Prepaid,0
5039,1,Female,94720,100,35,11,140,0,4,Single Sim,IOS,Postpaid,0
8010,1,Female,92037,280,41,15,650,0,2,Single Sim,Andoid,Postpaid,0
4033,3,Female,92109,200,65,41,780,0,3,Single Sim,IOS,Postpaid,0
2068,3,Male,94303,30,61,35,180,0,3,Single Sim,Andoid,Prepaid,0
4335,3,Male,92407,450,55,25,950,3,2,Single Sim,Andoid,Prepaid,0
7946,2,Male,90245,180,28,3,950,0,2,Single Sim,Andoid,Prepaid,0
4288,1,Male,92121,170,52,26,1910,0,1,Single Sim,Andoid,Postpaid,0
7648,3,Male,92521,67,34,4,190,1,1,Single Sim,Andoid,Postpaid,0
5245,3,Female,94521,60,49,23,190,0,4,Single Sim,Andoid,Postpaid,0
1974,3,Male,92703,30,42,18,390,0,1,Single Sim,Andoid,Postpaid,0
3042,1,Female,90036,240,49,23,930,0,1,Single Sim,Andoid,Postpaid,0
3648,3,Male,95051,460,49,23,1150,0,3,Single Sim,Andoid,Prepaid,1
1964,2,Female,94111,270,32,6,1120,5,1,Dual Sim,IOS,Postpaid,0
2414,1,Male,94536,40,59,35,400,0,4,Single Sim,Andoid,Prepaid,0
2371,2,Male,91773,60,43,19,450,0,3,Single Sim,Andoid,Prepaid,0
5532,1,Male,90740,500,48,24,1330,0,1,Single Sim,Andoid,Prepaid,0
4835,1,Female,94117,160,31,5,850,1,3,Single Sim,Andoid,Postpaid,0
1087,2,Male,90277,30,30,4,180,0,2,Single Sim,Andoid,Postpaid,0
8386,2,Male,93003,130,58,34,540,0,4,Single Sim,Andoid,Postpaid,0
4228,2,Male,94143,240,41,15,410,2,2,Single Sim,Andoid,Prepaid,0
3346,3,Male,95060,67,38,8,210,0,1,Single Sim,Andoid,Postpaid,0
6204,1,Female,90024,600,33,9,1520,0,1,Single Sim,Andoid,Postpaid,0
2729,2,Male,92122,160,51,27,530,0,1,Single Sim,Andoid,Postpaid,0
5373,2,Female,94720,533,45,18,1630,0,3,Single Sim,IOS,Prepaid,1
6352,2,Male,95616,10,34,10,840,0,4,Single Sim,Andoid,Postpaid,0
9485,3,Male,90033,90,39,13,590,2,3,Dual Sim,Andoid,Postpaid,0
8400,2,Male,95351,50,44,18,330,0,3,Single Sim,Andoid,Prepaid,0
3170,1,Male,94928,490,55,29,810,3,4,Single Sim,Andoid,Postpaid,0
6721,2,Female,92660,720,28,2,1820,5,3,Single Sim,IOS,Postpaid,1
6199,3,Male,91360,220,57,31,610,0,1,Single Sim,Andoid,Prepaid,0
9314,2,Male,90089,110,43,18,880,0,4,Single Sim,Andoid,Postpaid,0
9185,1,Male,95136,280,46,21,1700,0,2,Single Sim,Andoid,Prepaid,0
4824,3,Male,95370,70,35,10,830,4,4,Single Sim,Andoid,Postpaid,0
7047,2,Female,94536,60,25,0,440,0,4,Single Sim,Andoid,Prepaid,0
2341,3,Male,94305,200,65,41,830,0,3,Single Sim,Andoid,Postpaid,0
7684,2,Female,95422,80,64,38,210,1,1,Single Sim,Andoid,Prepaid,0
4613,1,Female,91711,350,39,15,1430,0,1,Single Sim,Andoid,Postpaid,0
5148,1,Male,92182,280,62,36,1030,0,2,Dual Sim,IOS,Postpaid,0
9300,1,Male,95135,410,46,22,1350,3,3,Single Sim,Andoid,Postpaid,1
3863,1,Male,94583,860,36,11,1620,2,1,Dual Sim,Andoid,Postpaid,0
6096,1,Male,90089,40,42,17,730,0,4,Dual Sim,Andoid,Prepaid,0
1291,3,Male,94061,80,35,10,1420,0,4,Single Sim,Andoid,Prepaid,1
8788,3,Male,94035,20,63,37,250,0,2,Single Sim,Andoid,Postpaid,0
6580,1,Male,91320,330,45,21,1150,1,2,Single Sim,Andoid,Postpaid,0
5851,1,Male,92182,80,27,3,880,3,3,Single Sim,Andoid,Prepaid,0
6447,3,Male,94720,30,29,3,730,0,3,Single Sim,Andoid,Prepaid,0
6537,3,Male,94109,80,55,29,940,3,1,Single Sim,Andoid,Prepaid,0
8201,1,Male,92612,100,32,7,580,0,1,Single Sim,Andoid,Postpaid,0
7320,2,Female,95123,90,37,11,810,0,3,Single Sim,Andoid,Postpaid,0
6625,3,Male,90089,210,25,-1,1130,0,4,Single Sim,Andoid,Postpaid,0
3460,2,Male,94061,140,41,16,350,2,2,Single Sim,Andoid,Prepaid,0
4490,1,Female,93106,0,52,28,650,0,1,Single Sim,Andoid,Postpaid,0
4259,1,Male,94010,670,31,6,1700,2,2,Single Sim,Andoid,Postpaid,0
3855,2,Female,92028,240,40,14,620,0,2,Single Sim,Andoid,Postpaid,0
4823,3,Male,94720,210,54,29,540,1,2,Single Sim,Andoid,Prepaid,0
2593,2,Male,94065,120,48,22,390,0,1,Single Sim,Andoid,Prepaid,0
4565,3,Female,95818,140,39,15,280,2,1,Single Sim,Andoid,Postpaid,0
9645,3,Female,90095,0,64,40,950,0,2,Single Sim,Andoid,Postpaid,0
1939,2,Male,94709,370,54,29,820,0,3,Single Sim,Andoid,Postpaid,1
4002,3,Male,94303,60,39,14,210,2,1,Single Sim,Andoid,Prepaid,0
3480,3,Male,94061,210,55,30,500,0,2,Single Sim,Andoid,Postpaid,0
6753,3,Female,92177,200,42,12,340,0,3,Single Sim,Andoid,Prepaid,0
9210,3,Male,90405,70,58,32,190,0,4,Single Sim,Andoid,Prepaid,0
1553,1,Male,90029,190,45,21,710,0,4,Single Sim,Andoid,Postpaid,0
4484,2,Female,95351,200,29,5,1130,1,2,Single Sim,Andoid,Postpaid,0
2260,3,Male,90230,20,36,11,90,0,4,Single Sim,Andoid,Postpaid,0
3226,1,Male,94010,200,63,37,1180,5,1,Single Sim,Andoid,Prepaid,0
4546,1,Male,90029,490,55,29,790,0,4,Single Sim,Andoid,Prepaid,0
2494,3,Female,95123,140,54,24,720,0,3,Single Sim,Andoid,Prepaid,0
9044,1,Male,95010,130,61,36,180,0,1,Single Sim,Andoid,Prepaid,0
5133,1,Female,90720,220,36,12,930,0,2,Single Sim,Andoid,Postpaid,0
9112,2,Male,94111,0,61,37,620,3,1,Single Sim,Andoid,Postpaid,0
6004,2,Female,90024,100,39,12,230,0,3,Single Sim,Andoid,Postpaid,0
3584,3,Female,91775,140,57,31,400,0,3,Single Sim,IOS,Postpaid,0
7594,1,Female,95503,170,35,10,340,1,4,Single Sim,Andoid,Postpaid,0
2325,3,Female,94305,80,66,41,1140,0,1,Single Sim,Andoid,Postpaid,0
5004,1,Female,90245,240,49,23,1250,0,1,Single Sim,Andoid,Prepaid,0
4189,3,Female,92677,140,48,23,410,0,1,Single Sim,Andoid,Prepaid,0
2896,3,Male,93009,100,61,35,380,0,2,Single Sim,Andoid,Prepaid,0
9464,2,Female,94539,0,44,19,450,0,4,Single Sim,Andoid,Postpaid,0
1543,1,Male,91605,100,23,-1,120,1,4,Single Sim,Andoid,Postpaid,0
3097,3,Male,90025,150,31,5,1150,2,2,Single Sim,Andoid,Postpaid,0
5963,1,Male,94080,800,39,15,1750,0,2,Single Sim,Andoid,Postpaid,0
1079,3,Male,93106,90,45,21,240,0,1,Single Sim,Andoid,Prepaid,0
2334,2,Female,91320,140,39,14,280,2,2,Single Sim,Andoid,Prepaid,0
2675,1,Female,90291,30,64,38,320,0,2,Single Sim,Andoid,Postpaid,0
9497,3,Male,94305,170,64,38,630,2,2,Dual Sim,Andoid,Postpaid,0
2244,1,Female,95370,100,47,23,320,0,1,Single Sim,Andoid,Prepaid,0
2309,1,Male,94306,130,34,9,600,0,4,Dual Sim,Andoid,Prepaid,0
7389,3,Male,95521,160,56,31,530,1,2,Single Sim,Andoid,Prepaid,0
7080,1,Male,92037,130,33,8,580,0,4,Dual Sim,Andoid,Prepaid,0
7994,2,Male,92104,250,56,29,420,0,4,Single Sim,Andoid,Prepaid,0
5740,2,Male,94304,70,57,31,390,0,4,Dual Sim,Andoid,Postpaid,0
8416,1,Male,94806,280,43,17,720,3,1,Single Sim,Andoid,Postpaid,0
6176,1,Female,95020,10,43,17,800,0,3,Single Sim,IOS,Postpaid,0
8913,2,Female,95133,60,26,1,390,0,4,Single Sim,Andoid,Prepaid,0
5040,3,Female,94309,30,64,40,180,0,2,Dual Sim,IOS,Postpaid,0
3981,3,Male,93940,50,43,18,300,0,1,Single Sim,Andoid,Postpaid,0
3389,1,Male,90639,280,44,18,540,3,1,Single Sim,Andoid,Prepaid,0
1603,1,Male,93101,90,60,35,1280,0,1,Single Sim,Andoid,Postpaid,0
6011,2,Female,94701,150,37,13,380,2,1,Single Sim,Andoid,Prepaid,0
5726,1,Male,90232,740,56,32,1200,2,1,Single Sim,Andoid,Postpaid,0
7036,3,Male,90747,10,54,29,250,2,4,Single Sim,Andoid,Prepaid,0
4312,3,Female,92606,190,43,18,850,2,4,Single Sim,Andoid,Postpaid,0
